customer_id,gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count,churn
CUST_05808,Female,54,Canada,Delhi,SME,43,Web,Monthly,25,1,16.29621151404409,8,0.05,17,50,2150,PayPal,0,No,No,0,20.30988103000758,Technical,3.0,0,0.33,0.13,55,Satisfied,3,0
CUST_05809,Female,65,India,New York,SME,7,Referral,Yearly,29,3,20.488619976959225,3,0.39,6,20,140,Card,0,No,No,2,19.00496564722478,None,2.0,0,0.89,0.43,65,Neutral,0,0
CUST_05810,Female,58,Australia,Berlin,Individual,6,Web,Yearly,15,3,6.783959111788594,5,-0.1,3,20,120,Card,0,Yes,No,0,6.660853809072613,Technical,3.0,0,0.42,0.39,62,Neutral,3,0
CUST_05811,Male,24,Bangladesh,London,SME,36,Referral,Monthly,3,2,5.612128480131675,5,0.13,34,30,1080,PayPal,2,No,No,2,38.33113720116473,None,4.0,1,0.76,0.14,45,Unsatisfied,0,0
CUST_05812,Male,69,Australia,Toronto,SME,46,Web,Monthly,35,2,17.82031974992711,4,-0.03,1,20,920,Bank Transfer,0,No,Yes,2,11.220118205308836,Service,5.0,1,0.7,0.47,72,Unsatisfied,1,0
CUST_05813,Female,71,UK,London,Enterprise,22,Referral,Monthly,12,2,13.358952250124636,7,0.16,1,50,1100,PayPal,2,Yes,No,2,19.14080642565363,Technical,4.0,0,0.41,0.08,3,Satisfied,1,0
CUST_05814,Female,31,UK,Toronto,SME,35,Web,Monthly,16,7,5.748389379317853,7,-0.03,23,50,1750,Card,0,No,No,1,20.004549688274196,Billing,4.0,0,0.49,0.08,100,Unsatisfied,3,0
CUST_05815,Male,28,Bangladesh,New York,SME,49,Web,Monthly,6,5,4.166699403600489,7,-0.0,23,50,2450,Bank Transfer,1,No,No,0,34.7165316351893,Billing,1.0,0,0.32,0.14,64,Unsatisfied,0,0
CUST_05816,Male,24,India,Berlin,SME,47,Referral,Yearly,33,0,22.245315753399986,3,-0.22,14,20,940,PayPal,1,Yes,No,1,31.69442625823629,Service,1.0,0,0.18,0.42,57,Neutral,1,0
CUST_05817,Female,46,India,Delhi,Individual,33,Web,Monthly,23,0,14.74888803376732,5,-0.0,1,10,330,PayPal,1,No,No,0,6.0113504232114465,Billing,3.0,0,0.43,0.27,49,Satisfied,1,0
CUST_05818,Male,27,Canada,Dhaka,Individual,21,Referral,Monthly,18,2,12.025526522888978,3,0.41,13,70,1470,Card,1,No,No,0,6.359823428190811,Billing,4.0,0,0.62,0.25,72,Satisfied,2,0
CUST_05819,Male,46,Bangladesh,Dhaka,Individual,11,Web,Quarterly,26,3,14.854665698310598,2,-0.15,1,20,220,PayPal,0,Yes,No,1,26.47898230457373,Billing,4.0,0,0.77,0.14,0,Satisfied,2,0
CUST_05820,Female,26,USA,Berlin,SME,13,Web,Monthly,16,1,15.258283063904225,4,-0.01,0,10,130,Card,0,Yes,Yes,0,29.54356867985878,None,4.0,1,0.88,0.16,2,Satisfied,1,0
CUST_05821,Male,53,Bangladesh,Toronto,SME,56,Referral,Monthly,13,1,13.517450770264414,8,0.02,3,30,1680,Card,1,Yes,Yes,0,29.088002330615254,Billing,4.0,0,0.25,0.14,7,Satisfied,1,0
CUST_05822,Female,65,Canada,Dhaka,SME,3,Mobile,Yearly,8,3,3.472351708920991,5,0.17,12,50,150,Card,1,No,No,2,30.15637208620068,Service,4.0,0,0.79,0.28,51,Unsatisfied,1,0
CUST_05823,Male,27,India,Sydney,Individual,13,Web,Quarterly,6,7,17.7092834664792,4,0.03,3,20,260,Card,1,No,No,1,37.6319144824673,Technical,4.0,1,0.51,0.09,72,Unsatisfied,0,0
CUST_05824,Female,36,USA,London,Individual,50,Web,Yearly,30,5,8.095375243644586,3,0.21,12,10,500,Card,0,Yes,Yes,1,34.17125129232289,Billing,4.0,0,0.11,0.2,25,Satisfied,1,0
CUST_05825,Male,73,Bangladesh,Delhi,Individual,56,Mobile,Monthly,32,6,12.17437096866244,5,-0.11,27,70,3920,Card,1,No,Yes,3,37.06014911358384,Service,3.0,0,0.63,0.47,-39,Satisfied,1,0
CUST_05826,Female,48,Canada,Delhi,Individual,41,Web,Monthly,3,7,18.13810363366843,5,0.02,8,20,820,Card,0,No,No,2,29.784538588900265,None,3.0,0,0.45,0.28,69,Unsatisfied,1,0
CUST_05827,Female,34,Germany,Dhaka,Individual,57,Web,Yearly,19,4,20.43937054220319,8,0.01,0,30,1710,Card,0,No,No,2,50.88230281116276,None,2.0,0,0.57,0.3,-61,Unsatisfied,1,0
CUST_05828,Female,26,Germany,Berlin,Enterprise,34,Mobile,Monthly,21,3,17.225252919000184,4,-0.07,0,10,340,Card,0,No,No,3,33.75656286488002,Billing,4.0,0,0.56,0.29,-83,Satisfied,0,0
CUST_05829,Female,62,USA,Berlin,Individual,28,Mobile,Quarterly,13,1,15.828474499887975,2,0.02,1,30,840,Bank Transfer,1,No,No,1,22.80629224502792,None,4.0,0,0.41,0.35,42,Neutral,0,0
CUST_05830,Male,50,UK,Toronto,Individual,40,Referral,Monthly,11,4,21.314627562847477,6,-0.1,11,30,1200,Card,1,No,No,1,34.340095598338486,Technical,4.0,0,0.63,0.42,25,Neutral,1,0
CUST_05831,Male,51,USA,Sydney,Individual,34,Mobile,Monthly,21,5,18.017411434228023,6,0.14,3,100,3400,Card,1,No,No,0,16.848109118809443,Service,4.0,1,0.86,0.5,-3,Neutral,1,0
CUST_05832,Female,62,Canada,London,Enterprise,32,Web,Quarterly,13,5,8.408547132106872,5,-0.17,4,10,320,PayPal,0,Yes,No,1,28.476302127474206,None,4.0,0,0.68,0.29,-15,Satisfied,0,0
CUST_05833,Male,41,Australia,Sydney,SME,23,Web,Quarterly,20,4,21.23778778140125,3,-0.21,4,30,690,Card,1,No,No,2,28.201966949548016,Technical,5.0,0,0.11,0.25,26,Satisfied,1,0
CUST_05834,Male,26,Germany,Delhi,Individual,24,Web,Yearly,9,7,20.759491436707535,5,-0.13,4,50,1200,Card,1,No,No,3,31.577511654247854,Technical,3.0,0,0.36,0.22,-84,Satisfied,1,0
CUST_05835,Male,24,Australia,Sydney,Enterprise,1,Web,Monthly,14,1,16.173360193387712,3,0.03,9,10,10,Card,0,Yes,No,2,12.63050065231471,Technical,4.0,1,0.22,0.26,50,Unsatisfied,0,0
CUST_05836,Male,33,Germany,Dhaka,Individual,24,Web,Quarterly,17,4,19.421087027740985,5,0.09,8,30,720,Bank Transfer,1,Yes,No,0,35.63244413607533,Technical,3.0,0,0.33,0.16,19,Unsatisfied,2,0
CUST_05837,Male,36,Canada,Toronto,Individual,3,Referral,Monthly,16,5,16.723193669463853,3,-0.08,20,50,150,Card,1,No,No,1,22.51466666894464,Billing,4.0,0,0.38,0.32,-7,Satisfied,1,0
CUST_05838,Female,56,Germany,Sydney,Individual,17,Referral,Quarterly,31,0,1.0,5,0.1,43,50,850,Card,0,No,No,1,35.8292629114987,None,3.0,0,0.35,0.2,-44,Neutral,2,0
CUST_05839,Female,23,USA,London,Individual,7,Mobile,Monthly,14,2,12.204087020556813,10,-0.39,18,30,210,PayPal,0,Yes,Yes,0,25.235184730309154,Technical,2.0,0,0.59,0.46,-11,Neutral,2,0
CUST_05840,Female,67,Australia,Delhi,SME,10,Mobile,Monthly,29,5,13.87301899902638,9,-0.04,14,30,300,Card,2,No,No,2,26.1377473158365,Billing,3.0,0,0.71,0.06,18,Neutral,1,0
CUST_05841,Female,68,India,New York,Enterprise,19,Web,Monthly,0,5,13.686335261127825,3,-0.06,4,50,950,Bank Transfer,0,No,Yes,2,21.12368766312002,Technical,4.0,0,0.83,0.28,8,Neutral,1,0
CUST_05842,Male,28,Australia,Delhi,SME,24,Mobile,Monthly,20,4,11.54790552060553,8,0.07,24,70,1680,PayPal,0,No,Yes,1,20.675074833637535,Billing,2.0,0,0.87,0.2,-41,Satisfied,0,1
CUST_05843,Male,29,Canada,New York,Individual,9,Referral,Quarterly,0,4,14.789724496054841,4,0.17,4,20,180,Card,1,Yes,No,0,28.100598571788424,None,3.0,1,0.16,0.03,-12,Neutral,1,0
CUST_05844,Female,59,India,London,Individual,50,Mobile,Monthly,32,0,20.374247206339803,2,0.42,0,20,1000,Card,2,Yes,No,2,20.777481707799478,Service,3.0,1,0.12,0.38,7,Neutral,1,0
CUST_05845,Male,30,Australia,Delhi,Individual,15,Web,Quarterly,40,0,16.724387627668982,4,0.0,7,20,300,Card,1,No,No,2,7.293838470149847,Technical,3.0,0,0.3,0.05,30,Satisfied,0,0
CUST_05846,Male,29,Bangladesh,Delhi,Individual,49,Mobile,Monthly,19,7,13.763018381745674,3,-0.58,3,30,1470,Card,2,Yes,No,0,22.761370956476547,Technical,2.0,0,0.12,0.31,31,Neutral,0,0
CUST_05847,Female,38,Canada,Delhi,Individual,56,Mobile,Monthly,37,7,1.4922559785895402,8,0.03,6,10,560,Bank Transfer,0,No,No,0,1.0,Billing,3.0,1,0.59,0.05,55,Satisfied,1,0
CUST_05848,Male,27,Bangladesh,Delhi,Individual,58,Web,Monthly,12,3,22.438382330415223,7,-0.02,11,20,1160,PayPal,0,No,No,0,12.757644458998763,None,3.0,0,0.49,0.38,-33,Satisfied,1,0
CUST_05849,Female,37,UK,Toronto,SME,22,Web,Yearly,29,6,11.693240320548039,4,0.08,19,20,440,Bank Transfer,1,No,Yes,1,13.999729875967546,Technical,4.0,0,0.22,0.11,33,Unsatisfied,2,0
CUST_05850,Female,67,USA,Berlin,SME,58,Mobile,Yearly,28,1,27.115489464373752,6,0.09,2,30,1740,Bank Transfer,0,No,Yes,0,29.78363770996618,Technical,4.0,0,0.64,0.23,23,Satisfied,2,0
CUST_05851,Male,53,Germany,Delhi,Individual,17,Mobile,Monthly,18,7,8.879637923832675,2,-0.07,25,30,510,PayPal,4,No,Yes,3,49.51388034044014,Billing,3.0,0,0.88,0.49,-1,Satisfied,1,0
CUST_05852,Male,45,Bangladesh,Toronto,Individual,19,Referral,Monthly,19,3,19.997994943104985,4,-0.17,48,20,380,PayPal,0,No,No,0,19.504028512459957,Technical,4.0,0,0.16,0.04,35,Satisfied,1,0
CUST_05853,Female,41,Germany,London,Individual,9,Web,Monthly,23,5,14.079521897868762,3,0.11,2,30,270,PayPal,1,Yes,No,0,27.234440448020358,Billing,2.0,0,0.2,0.38,-4,Neutral,0,0
CUST_05854,Female,22,Germany,Delhi,Individual,57,Web,Quarterly,22,7,6.756896851741514,3,0.2,4,10,570,Card,0,No,No,0,36.3758460712218,Technical,4.0,0,0.86,0.16,76,Neutral,2,0
CUST_05855,Male,54,UK,Sydney,Individual,38,Web,Quarterly,23,1,21.587869975381533,3,0.11,12,10,380,Card,1,No,No,6,26.397031425702338,None,3.0,1,0.69,0.4,44,Neutral,1,0
CUST_05856,Female,29,USA,Delhi,Individual,19,Web,Monthly,41,6,3.6976886146736785,2,0.1,4,30,570,Card,0,No,No,0,7.330161922556137,Billing,3.0,0,0.14,0.43,-52,Neutral,1,0
CUST_05857,Female,52,Australia,Dhaka,SME,8,Mobile,Monthly,40,0,16.18680011819009,4,0.03,2,50,400,Card,0,No,No,0,17.45171115803158,Billing,5.0,0,0.59,0.08,49,Neutral,1,0
CUST_05858,Female,57,Bangladesh,Delhi,SME,6,Referral,Yearly,28,2,15.85363784788612,8,0.16,5,30,180,Card,1,No,No,2,28.963742120894604,Technical,4.0,0,0.21,0.28,-32,Satisfied,1,0
CUST_05859,Male,71,Australia,New York,Individual,49,Mobile,Monthly,40,1,9.887066738396097,2,-0.16,12,20,980,PayPal,0,No,No,0,29.74795238605512,Service,4.0,1,0.77,0.02,14,Neutral,2,0
CUST_05860,Female,19,USA,Sydney,SME,38,Referral,Quarterly,9,1,23.41741010342791,2,0.08,0,10,380,Card,0,No,No,1,44.71286198994165,Billing,2.0,0,0.56,0.02,30,Satisfied,2,0
CUST_05861,Male,67,India,Delhi,Individual,45,Web,Monthly,28,7,16.61085761013425,1,-0.1,11,70,3150,Card,1,No,No,2,28.374905971157393,Technical,4.0,0,0.45,0.21,24,Unsatisfied,0,0
CUST_05862,Female,58,USA,Delhi,SME,21,Web,Quarterly,28,7,27.254949095026205,4,-0.2,23,20,420,Card,0,No,Yes,1,40.10653230369266,Billing,2.0,0,0.26,0.15,13,Satisfied,1,0
CUST_05863,Male,62,Germany,Delhi,Individual,56,Web,Monthly,15,0,16.934739615656444,5,0.19,44,10,560,Card,1,No,No,0,16.20021899200633,Technical,4.0,0,0.52,0.48,-13,Neutral,0,1
CUST_05864,Female,56,Australia,Toronto,Individual,29,Mobile,Quarterly,41,4,18.797644615923506,2,-0.09,2,50,1450,Card,1,No,No,0,1.0,Technical,4.0,1,0.84,0.16,32,Satisfied,1,0
CUST_05865,Male,59,USA,London,Individual,34,Web,Quarterly,36,3,1.0,6,0.08,13,10,340,Card,1,Yes,Yes,0,25.24724766406351,Technical,4.0,0,0.7,0.44,40,Neutral,1,0
CUST_05866,Male,26,Australia,New York,Individual,12,Mobile,Monthly,25,7,19.85396817208289,5,0.14,1,50,600,Card,1,No,No,2,48.60694353653136,Billing,4.0,0,0.85,0.07,-4,Neutral,0,0
CUST_05867,Male,39,USA,Delhi,Individual,39,Web,Monthly,12,2,18.165450812059316,5,0.03,2,10,390,PayPal,0,No,No,1,16.407027377511064,Billing,2.0,1,0.57,0.18,43,Neutral,1,0
CUST_05868,Female,64,Canada,London,Enterprise,32,Web,Monthly,4,5,11.470324729195028,7,-0.11,10,50,1600,PayPal,0,Yes,No,1,44.60593354198235,None,3.0,0,0.89,0.39,0,Satisfied,0,0
CUST_05869,Female,22,Bangladesh,New York,SME,6,Web,Yearly,9,6,9.887436902883852,2,0.25,17,70,420,Card,2,Yes,No,1,33.10964304657772,None,4.0,0,0.63,0.18,50,Satisfied,1,0
CUST_05870,Female,29,Germany,New York,Individual,17,Web,Yearly,36,1,13.46151368491063,5,-0.23,0,30,510,Card,0,No,No,1,21.782436681291166,Technical,3.0,0,0.53,0.38,0,Satisfied,1,0
CUST_05871,Male,18,USA,Dhaka,Individual,32,Referral,Quarterly,17,4,21.044744266724948,3,0.05,4,10,320,Card,0,Yes,No,2,21.61689848409657,Service,4.0,0,0.87,0.18,43,Neutral,4,0
CUST_05872,Female,61,UK,New York,SME,8,Referral,Monthly,31,0,6.8758125316344305,6,0.32,20,20,160,Bank Transfer,0,No,No,0,29.428786207210067,Billing,5.0,0,0.26,0.48,-85,Neutral,1,0
CUST_05873,Male,39,USA,Delhi,SME,38,Web,Monthly,23,1,5.946554583807412,4,0.26,14,10,380,Card,0,No,No,2,5.292751982500032,Technical,2.0,0,0.17,0.22,3,Satisfied,3,0
CUST_05874,Female,55,Canada,Toronto,SME,29,Referral,Yearly,0,4,20.638558584302636,3,-0.08,0,20,580,Card,0,No,No,0,22.956619836347905,Technical,3.0,0,0.88,0.24,14,Unsatisfied,0,0
CUST_05875,Male,68,UK,Delhi,Individual,31,Mobile,Yearly,17,5,12.158025874202776,5,0.21,5,30,930,Bank Transfer,0,No,No,2,29.714386651276875,Service,2.0,0,0.12,0.09,68,Unsatisfied,6,0
CUST_05876,Male,36,UK,Delhi,SME,19,Mobile,Monthly,10,3,13.997525569614861,8,-0.12,5,10,190,PayPal,0,No,No,2,26.913168852852607,Service,3.0,2,0.53,0.08,52,Satisfied,0,0
CUST_05877,Male,33,USA,London,SME,53,Web,Quarterly,28,7,14.132398759017288,1,-0.09,10,30,1590,Bank Transfer,0,No,No,0,27.933943990703785,Billing,3.0,0,0.11,0.14,-8,Neutral,0,0
CUST_05878,Female,48,Canada,Berlin,Individual,55,Mobile,Quarterly,28,0,17.275197673890922,2,0.11,0,10,550,Card,0,Yes,No,0,26.546299041912395,Service,3.0,0,0.63,0.12,19,Satisfied,1,0
CUST_05879,Female,68,UK,Berlin,Individual,9,Web,Monthly,18,4,23.766104945038258,7,-0.14,4,50,450,Card,0,No,No,1,26.698420847434363,None,4.0,0,0.54,0.12,54,Neutral,0,0
CUST_05880,Female,20,Bangladesh,Dhaka,SME,52,Web,Monthly,35,6,7.558107961036782,5,-0.09,23,50,2600,PayPal,1,No,No,4,22.75104086862484,Service,3.0,0,0.71,0.27,1,Satisfied,1,0
CUST_05881,Male,40,Germany,Berlin,SME,28,Web,Quarterly,30,4,18.007667125353912,1,-0.02,0,20,560,Card,0,Yes,No,2,9.41946783567159,Service,4.0,1,0.65,0.38,-12,Satisfied,0,0
CUST_05882,Male,59,India,London,Individual,48,Mobile,Monthly,15,1,14.833576185138117,5,0.05,1,10,480,Card,0,Yes,No,0,31.87031268076361,Billing,4.0,0,0.7,0.1,3,Unsatisfied,1,0
CUST_05883,Female,35,Germany,Sydney,Enterprise,50,Mobile,Monthly,25,5,17.15647576342079,5,-0.0,9,50,2500,Bank Transfer,0,No,No,1,22.18964145868721,None,3.0,0,0.51,0.28,36,Unsatisfied,2,0
CUST_05884,Female,43,Australia,Dhaka,Individual,51,Referral,Monthly,12,5,30.656894516504686,6,-0.03,4,50,2550,PayPal,0,Yes,Yes,2,23.76946101480477,Billing,4.0,0,0.12,0.42,-1,Satisfied,0,0
CUST_05885,Female,30,Australia,London,Individual,39,Mobile,Yearly,16,6,6.375098971186329,2,-0.12,0,20,780,PayPal,0,No,No,1,28.719565017213533,Technical,3.0,0,0.33,0.31,100,Neutral,0,0
CUST_05886,Male,35,Canada,New York,Individual,40,Referral,Quarterly,26,3,19.25371094194913,4,-0.27,2,20,800,Card,0,Yes,Yes,1,12.493995340023135,Technical,4.0,0,0.73,0.49,92,Neutral,2,0
CUST_05887,Male,20,UK,Delhi,Enterprise,53,Mobile,Quarterly,20,5,22.69878664849342,2,-0.15,8,20,1060,PayPal,0,No,No,1,24.474108067483254,Technical,3.0,1,0.34,0.29,15,Satisfied,0,0
CUST_05888,Male,40,Germany,Sydney,Individual,31,Web,Quarterly,5,6,7.9920402428131645,2,0.2,17,100,3100,Card,0,No,No,7,31.75542646327036,None,3.0,0,0.1,0.1,59,Unsatisfied,3,0
CUST_05889,Male,20,Germany,New York,Individual,19,Mobile,Yearly,24,6,13.284073443641015,2,0.05,10,20,380,Card,1,No,No,2,26.51983210729035,None,3.0,1,0.41,0.25,26,Satisfied,0,0
CUST_05890,Male,72,India,Dhaka,Individual,33,Web,Monthly,16,0,11.381608938379937,6,0.06,0,20,660,Card,0,No,Yes,1,30.53187399256894,Billing,3.0,0,0.45,0.43,-11,Neutral,2,0
CUST_05891,Female,42,Canada,Delhi,Individual,26,Mobile,Monthly,12,0,24.85114757677046,4,0.17,2,50,1300,Card,0,No,Yes,1,9.961493517759655,None,4.0,0,0.36,0.11,1,Unsatisfied,3,0
CUST_05892,Male,44,Bangladesh,Delhi,SME,45,Mobile,Monthly,9,3,15.026536800858336,4,-0.02,1,50,2250,Bank Transfer,1,Yes,No,1,26.985994551865012,None,3.0,1,0.7,0.28,40,Unsatisfied,1,0
CUST_05893,Male,61,UK,Dhaka,Individual,1,Mobile,Yearly,18,2,3.7746343050436835,7,0.13,6,10,10,Card,1,Yes,No,1,23.4084742837021,Service,4.0,0,0.42,0.17,15,Neutral,4,0
CUST_05894,Male,44,Canada,New York,SME,11,Web,Monthly,22,1,30.92357569992221,4,0.14,3,50,550,PayPal,0,Yes,Yes,1,16.286898095929303,Billing,2.0,1,0.3,0.04,20,Satisfied,0,0
CUST_05895,Male,69,USA,London,Enterprise,2,Mobile,Quarterly,17,6,26.661298167829045,8,-0.1,8,30,60,PayPal,1,No,Yes,0,20.98152152398357,Technical,2.0,0,0.64,0.29,-48,Neutral,0,1
CUST_05896,Male,56,Germany,Berlin,Individual,53,Web,Monthly,23,4,21.530404568229937,1,0.14,2,20,1060,Card,0,Yes,Yes,1,24.72666360829526,Service,3.0,0,0.46,0.23,19,Unsatisfied,2,0
CUST_05897,Female,42,Canada,Sydney,SME,35,Web,Monthly,17,6,13.517597879751696,3,0.07,12,20,700,PayPal,0,No,No,1,24.586626385103745,Billing,3.0,1,0.61,0.39,26,Satisfied,0,0
CUST_05898,Male,41,Canada,Dhaka,Individual,13,Mobile,Monthly,25,1,7.305496156038141,1,-0.11,5,50,650,Card,2,Yes,Yes,3,38.67131775673542,Billing,4.0,0,0.54,0.38,-1,Satisfied,1,0
CUST_05899,Male,25,India,Dhaka,Individual,39,Mobile,Monthly,18,6,13.232601444135202,4,0.29,4,20,780,PayPal,0,No,Yes,1,23.21958915843568,Technical,5.0,0,0.71,0.4,7,Unsatisfied,1,0
CUST_05900,Male,26,Bangladesh,Delhi,SME,34,Web,Monthly,3,7,21.49812666416228,8,0.15,11,50,1700,Bank Transfer,0,Yes,No,1,32.94021934151444,None,3.0,0,0.44,0.4,32,Satisfied,0,0
CUST_05901,Female,63,USA,Toronto,SME,34,Mobile,Quarterly,8,7,13.660385609792792,8,-0.13,11,10,340,Card,0,Yes,No,1,25.120666204569027,Technical,3.0,1,0.54,0.03,-68,Satisfied,0,0
CUST_05902,Female,54,Australia,Delhi,Individual,35,Mobile,Quarterly,14,3,11.089718818995511,6,0.01,1,20,700,Card,0,No,No,2,17.223460618288335,Technical,5.0,0,0.17,0.49,-17,Unsatisfied,0,0
CUST_05903,Female,47,Germany,Berlin,Individual,32,Web,Yearly,32,4,4.659051918057719,7,-0.08,21,20,640,Card,2,No,Yes,1,21.267594570017675,Technical,2.0,1,0.73,0.21,-15,Satisfied,0,0
CUST_05904,Male,70,India,Delhi,Enterprise,45,Mobile,Monthly,10,7,8.552113670445989,9,0.24,11,70,3150,Bank Transfer,0,Yes,No,0,18.773476107111414,Technical,5.0,0,0.82,0.3,29,Neutral,1,0
CUST_05905,Female,36,Bangladesh,Toronto,SME,12,Web,Quarterly,23,2,5.324872634503025,7,-0.09,4,100,1200,Card,0,No,No,1,30.188363971057452,Billing,4.0,0,0.83,0.41,47,Neutral,5,0
CUST_05906,Male,70,Bangladesh,Dhaka,Individual,33,Mobile,Yearly,24,5,15.839256205163423,5,0.11,6,70,2310,Card,1,Yes,No,1,30.190789387689907,Billing,4.0,1,0.8,0.33,-2,Neutral,0,0
CUST_05907,Male,33,Canada,London,Individual,18,Web,Monthly,7,3,20.674080106160872,5,-0.12,2,20,360,PayPal,0,Yes,No,2,8.911349423940054,Billing,5.0,0,0.57,0.41,-18,Neutral,2,0
CUST_05908,Female,41,Germany,Delhi,Individual,5,Web,Quarterly,17,1,6.070419961612107,6,0.27,1,20,100,Bank Transfer,0,Yes,No,1,21.94842522098238,Technical,3.0,1,0.83,0.38,48,Neutral,2,1
CUST_05909,Male,61,Australia,Sydney,Individual,19,Referral,Quarterly,21,4,3.3421543764930277,3,0.11,22,50,950,Card,0,No,No,2,31.213179049744515,Billing,2.0,0,0.34,0.06,18,Satisfied,1,0
CUST_05910,Male,38,Bangladesh,London,Individual,31,Referral,Monthly,17,0,15.05315305954292,3,0.11,8,10,310,PayPal,0,Yes,Yes,3,18.01273477654251,Technical,1.0,0,0.59,0.05,25,Satisfied,0,0
CUST_05911,Male,53,Canada,Toronto,Individual,27,Mobile,Monthly,25,4,13.397650904410675,2,0.06,10,100,2700,Card,2,Yes,No,0,24.693301944606137,Service,3.0,1,0.78,0.29,-13,Satisfied,1,0
CUST_05912,Female,57,Bangladesh,New York,Individual,42,Web,Monthly,25,4,17.365957664767798,6,0.03,17,50,2100,Bank Transfer,1,No,No,1,32.23386266520621,Technical,3.0,0,0.55,0.18,11,Neutral,1,0
CUST_05913,Male,56,USA,Delhi,SME,38,Web,Quarterly,22,3,4.502504242272369,4,-0.32,16,10,380,Bank Transfer,0,No,Yes,0,19.551989539987837,Billing,3.0,1,0.36,0.49,52,Satisfied,0,0
CUST_05914,Male,64,Bangladesh,Dhaka,Individual,50,Mobile,Monthly,29,2,22.945784680820385,5,0.11,1,20,1000,PayPal,1,No,No,2,33.6064363094935,Billing,5.0,0,0.72,0.15,70,Satisfied,1,0
CUST_05915,Female,23,Germany,Dhaka,Individual,15,Web,Monthly,19,4,17.922206672786896,4,0.04,14,50,750,Card,0,Yes,No,1,26.904173982539866,Billing,4.0,0,0.15,0.21,-2,Unsatisfied,0,0
CUST_05916,Male,22,Bangladesh,London,Individual,46,Referral,Quarterly,21,5,22.91944013333116,8,-0.17,4,10,460,Card,0,No,No,1,32.402687027155096,Billing,3.0,1,0.88,0.14,13,Satisfied,1,0
CUST_05917,Male,31,Bangladesh,Delhi,Individual,56,Web,Monthly,22,4,11.741717212225932,3,0.05,6,50,2800,PayPal,1,No,No,1,31.99358784329366,Billing,5.0,2,0.25,0.46,91,Unsatisfied,0,0
CUST_05918,Female,70,India,Sydney,Individual,48,Web,Monthly,9,7,22.116013978160108,8,-0.16,0,50,2400,Card,0,No,No,1,11.487901043942852,Service,4.0,1,0.47,0.36,-17,Satisfied,0,0
CUST_05919,Male,62,USA,Delhi,SME,4,Mobile,Monthly,25,6,11.027518573899332,4,0.28,6,30,120,Card,1,No,No,0,38.539219907437584,Billing,4.0,0,0.21,0.11,18,Satisfied,2,1
CUST_05920,Male,59,Australia,London,Individual,19,Mobile,Yearly,13,6,21.82021971763237,2,0.03,3,20,380,Card,0,No,Yes,1,39.466954364028865,Service,3.0,0,0.49,0.18,-31,Unsatisfied,3,0
CUST_05921,Male,67,Australia,Berlin,Individual,21,Web,Monthly,17,7,11.268154118076513,1,0.02,6,10,210,Card,0,No,No,1,23.31462335799484,Billing,3.0,0,0.5,0.06,-14,Satisfied,3,0
CUST_05922,Male,21,Germany,London,Individual,40,Referral,Monthly,25,2,1.6361333548431425,3,0.11,20,10,400,Bank Transfer,0,Yes,No,0,35.253622700003696,Billing,3.0,0,0.56,0.07,-16,Neutral,0,0
CUST_05923,Male,25,Australia,Toronto,Individual,57,Mobile,Monthly,24,7,20.88772878060958,2,-0.05,13,50,2850,PayPal,0,No,No,1,25.295983748146295,Billing,4.0,0,0.29,0.03,55,Satisfied,1,0
CUST_05924,Female,41,UK,London,Individual,1,Referral,Monthly,5,7,10.680019431534339,6,-0.0,5,70,70,Card,0,No,No,0,29.183955281200355,Service,5.0,1,0.75,0.09,-48,Unsatisfied,0,0
CUST_05925,Female,28,India,Dhaka,Individual,20,Mobile,Quarterly,5,2,21.633503734585673,5,-0.04,3,30,600,Bank Transfer,0,No,Yes,1,41.91208540409269,None,2.0,0,0.24,0.44,48,Satisfied,2,0
CUST_05926,Female,34,Germany,Sydney,Individual,22,Mobile,Yearly,10,7,3.6231222314853717,4,-0.1,3,20,440,PayPal,1,No,No,2,30.60337735954859,Service,5.0,0,0.28,0.13,-27,Neutral,1,0
CUST_05927,Female,67,Bangladesh,London,SME,54,Web,Quarterly,22,5,2.577138345902238,5,-0.09,9,30,1620,Card,0,No,No,0,17.589407531475736,None,4.0,0,0.31,0.36,22,Neutral,0,0
CUST_05928,Male,38,UK,London,Enterprise,13,Mobile,Monthly,33,7,12.138870838904122,4,0.02,4,20,260,Bank Transfer,3,Yes,No,1,22.47998140952944,Billing,3.0,1,0.87,0.23,-2,Satisfied,0,0
CUST_05929,Male,74,Australia,Sydney,Individual,41,Mobile,Monthly,15,4,15.098258211323854,7,-0.03,6,20,820,PayPal,0,No,No,2,19.877583190834358,Billing,4.0,1,0.82,0.11,41,Neutral,0,0
CUST_05930,Male,43,Bangladesh,London,SME,1,Web,Monthly,10,0,2.8251317408636645,6,0.07,3,30,30,Card,0,Yes,No,1,18.958994700867468,Technical,2.0,0,0.29,0.25,100,Satisfied,0,0
